PSGC,PRVDIS_PSGC,REG_PSGC,SMC_NAME,PRVDIS_NAME,REG_NAME,CITY_CLASS,INCOME_CLASS,LONGITUDE,LATITUDE
103516000,103500000,100000000,PANTAO RAGAT,LANAO DEL NORTE,REGION X (NORTHERN MINDANAO),,4th,124.166209613,8.050406095
103517000,103500000,100000000,POONA PIAGAPO,LANAO DEL NORTE,REGION X (NORTHERN MINDANAO),,4th,124.120469634,8.096208136
012801000,012800000,010000000,ADAMS,ILOCOS NORTE,REGION I (ILOCOS REGION),,5th,120.919405961,18.453390807
012802000,012800000,010000000,BACARRA,ILOCOS NORTE,REGION I (ILOCOS REGION),,3rd,120.612893927,18.26724802
012803000,012800000,010000000,BADOC,ILOCOS NORTE,REGION I (ILOCOS REGION),,3rd,120.509018974,17.905963688
012804000,012800000,010000000,BANGUI,ILOCOS NORTE,REGION I (ILOCOS REGION),,4th,120.749666568,18.489742996
012805000,012800000,010000000,CITY OF BATAC,ILOCOS NORTE,REGION I (ILOCOS REGION),CC,5th,120.584225473,18.037747011
012806000,012800000,010000000,BURGOS,ILOCOS NORTE,REGION I (ILOCOS REGION),,5th,120.64889139,18.480014727
012807000,012800000,010000000,CARASI,ILOCOS NORTE,REGION I (ILOCOS REGION),,5th,120.865258308,18.218858185
012808000,012800000,010000000,CURRIMAO,ILOCOS NORTE,REGION I (ILOCOS REGION),,4th,120.499537512,18.010512
012809000,012800000,010000000,DINGRAS,ILOCOS NORTE,REGION I (ILOCOS REGION),,2nd,120.720653198,18.076617668
012810000,012800000,010000000,DUMALNEG,ILOCOS NORTE,REGION I (ILOCOS REGION),,5th,120.838530206,18.476642612
012811000,012800000,010000000,BANNA (ESPIRITU),ILOCOS NORTE,REGION I (ILOCOS REGION),,4th,120.655304268,17.967413458
012812000,012800000,010000000,CITY OF LAOAG (Capital),ILOCOS NORTE,REGION I (ILOCOS REGION),CC,3rd,120.577302406,18.195274859
012813000,012800000,010000000,MARCOS,ILOCOS NORTE,REGION I (ILOCOS REGION),,4th,120.694674408,18.025010341
012814000,012800000,010000000,NUEVA ERA,ILOCOS NORTE,REGION I (ILOCOS REGION),,3rd,120.781040171,17.981860313
012815000,012800000,010000000,PAGUDPUD,ILOCOS NORTE,REGION I (ILOCOS REGION),,4th,120.863039793,18.562597354
012816000,012800000,010000000,PAOAY,ILOCOS NORTE,REGION I (ILOCOS REGION),,4th,120.519027532,18.084728245
012817000,012800000,010000000,PASUQUIN,ILOCOS NORTE,REGION I (ILOCOS REGION),,3rd,120.639111849,18.37123457
012818000,012800000,010000000,PIDDIG,ILOCOS NORTE,REGION I (ILOCOS REGION),,3rd,120.750192866,18.180459118
012819000,012800000,010000000,PINILI,ILOCOS NORTE,REGION I (ILOCOS REGION),,3rd,120.543269088,17.947980659
012820000,012800000,010000000,SAN NICOLAS,ILOCOS NORTE,REGION I (ILOCOS REGION),,2nd,120.594728545,18.1458505
012821000,012800000,010000000,SARRAT,ILOCOS NORTE,REGION I (ILOCOS REGION),,4th,120.647347623,18.135017373
012822000,012800000,010000000,SOLSONA,ILOCOS NORTE,REGION I (ILOCOS REGION),,3rd,120.791875997,18.100996539
012823000,012800000,010000000,VINTAR,ILOCOS NORTE,REGION I (ILOCOS REGION),,1st,120.782800474,18.328502053
012901000,012900000,010000000,ALILEM,ILOCOS SUR,REGION I (ILOCOS REGION),,4th,120.578442909,16.893472341
012902000,012900000,010000000,BANAYOYO,ILOCOS SUR,REGION I (ILOCOS REGION),,4th,120.493278099,17.245721461
012903000,012900000,010000000,BANTAY,ILOCOS SUR,REGION I (ILOCOS REGION),,3rd,120.451912761,17.597964102
012904000,012900000,010000000,BURGOS,ILOCOS SUR,REGION I (ILOCOS REGION),,4th,120.514960944,17.31374723
012905000,012900000,010000000,CABUGAO,ILOCOS SUR,REGION I (ILOCOS REGION),,1st,120.495847649,17.787863968
012906000,012900000,010000000,CITY OF CANDON,ILOCOS SUR,REGION I (ILOCOS REGION),CC,4th,120.464711185,17.19325987
012907000,012900000,010000000,CAOAYAN,ILOCOS SUR,REGION I (ILOCOS REGION),,4th,120.390476542,17.536312802
012908000,012900000,010000000,CERVANTES,ILOCOS SUR,REGION I (ILOCOS REGION),,4th,120.70747551,16.989604431
012909000,012900000,010000000,GALIMUYOD,ILOCOS SUR,REGION I (ILOCOS REGION),,4th,120.513879107,17.188146386
012910000,012900000,010000000,GREGORIO DEL PILAR (CONCEPCION),ILOCOS SUR,REGION I (ILOCOS REGION),,5th,120.611987203,17.152062882
012911000,012900000,010000000,LIDLIDDA,ILOCOS SUR,REGION I (ILOCOS REGION),,5th,120.532105376,17.258613801
012912000,012900000,010000000,MAGSINGAL,ILOCOS SUR,REGION I (ILOCOS REGION),,3rd,120.451758982,17.682694269
012913000,012900000,010000000,NAGBUKEL,ILOCOS SUR,REGION I (ILOCOS REGION),,5th,120.551215031,17.440386368
012914000,012900000,010000000,NARVACAN,ILOCOS SUR,REGION I (ILOCOS REGION),,2nd,120.500754657,17.447373222
012915000,012900000,010000000,QUIRINO (ANGKAKI),ILOCOS SUR,REGION I (ILOCOS REGION),,4th,120.710828386,17.122585537
012916000,012900000,010000000,SALCEDO (BAUGEN),ILOCOS SUR,REGION I (ILOCOS REGION),,4th,120.548806098,17.119573264
012917000,012900000,010000000,SAN EMILIO,ILOCOS SUR,REGION I (ILOCOS REGION),,4th,120.607878502,17.239859269
012918000,012900000,010000000,SAN ESTEBAN,ILOCOS SUR,REGION I (ILOCOS REGION),,5th,120.452722318,17.324827979
012919000,012900000,010000000,SAN ILDEFONSO,ILOCOS SUR,REGION I (ILOCOS REGION),,5th,120.405728225,17.619016849
012920000,012900000,010000000,SAN JUAN (LAPOG),ILOCOS SUR,REGION I (ILOCOS REGION),,3rd,120.478675493,17.732846613
012921000,012900000,010000000,SAN VICENTE,ILOCOS SUR,REGION I (ILOCOS REGION),,5th,120.367277645,17.611818464
012922000,012900000,010000000,SANTA,ILOCOS SUR,REGION I (ILOCOS REGION),,4th,120.445698725,17.519802072
012923000,012900000,010000000,SANTA CATALINA,ILOCOS SUR,REGION I (ILOCOS REGION),,5th,120.356487243,17.585872821
012924000,012900000,010000000,SANTA CRUZ,ILOCOS SUR,REGION I (ILOCOS REGION),,1st,120.482611262,17.056214478
012925000,012900000,010000000,SANTA LUCIA,ILOCOS SUR,REGION I (ILOCOS REGION),,3rd,120.471003342,17.12558514
012926000,012900000,010000000,SANTA MARIA,ILOCOS SUR,REGION I (ILOCOS REGION),,3rd,120.497142679,17.367212266
012927000,012900000,010000000,SANTIAGO,ILOCOS SUR,REGION I (ILOCOS REGION),,4th,120.448993717,17.273367469
012928000,012900000,010000000,SANTO DOMINGO,ILOCOS SUR,REGION I (ILOCOS REGION),,3rd,120.420332781,17.64432283
012929000,012900000,010000000,SIGAY,ILOCOS SUR,REGION I (ILOCOS REGION),,5th,120.604519315,17.056305521
012930000,012900000,010000000,SINAIT,ILOCOS SUR,REGION I (ILOCOS REGION),,3rd,120.488039956,17.859235281
012931000,012900000,010000000,SUGPON,ILOCOS SUR,REGION I (ILOCOS REGION),,5th,120.558895941,16.779483633
012932000,012900000,010000000,SUYO,ILOCOS SUR,REGION I (ILOCOS REGION),,4th,120.555711837,16.979013285
012933000,012900000,010000000,TAGUDIN,ILOCOS SUR,REGION I (ILOCOS REGION),,2nd,120.462224148,16.937875997
012934000,012900000,010000000,CITY OF VIGAN (Capital),ILOCOS SUR,REGION I (ILOCOS REGION),CC,4th,120.388002455,17.563054854
013301000,013300000,010000000,AGOO,LA UNION,REGION I (ILOCOS REGION),,1st,120.37149295,16.325943469
013302000,013300000,010000000,ARINGAY,LA UNION,REGION I (ILOCOS REGION),,2nd,120.403873697,16.409673644
013303000,013300000,010000000,BACNOTAN,LA UNION,REGION I (ILOCOS REGION),,1st,120.373563193,16.743930842
013304000,013300000,010000000,BAGULIN,LA UNION,REGION I (ILOCOS REGION),,5th,120.474578409,16.609239806
013305000,013300000,010000000,BALAOAN,LA UNION,REGION I (ILOCOS REGION),,1st,120.401370262,16.805731487
013306000,013300000,010000000,BANGAR,LA UNION,REGION I (ILOCOS REGION),,3rd,120.431613779,16.88000704
013307000,013300000,010000000,BAUANG,LA UNION,REGION I (ILOCOS REGION),,1st,120.346149533,16.513124602
013308000,013300000,010000000,BURGOS,LA UNION,REGION I (ILOCOS REGION),,5th,120.469577769,16.531890282
013309000,013300000,010000000,CABA,LA UNION,REGION I (ILOCOS REGION),,4th,120.377025805,16.439950585
013310000,013300000,010000000,LUNA,LA UNION,REGION I (ILOCOS REGION),,3rd,120.376303387,16.839368214
013311000,013300000,010000000,NAGUILIAN,LA UNION,REGION I (ILOCOS REGION),,1st,120.4140691,16.526499987
013312000,013300000,010000000,PUGO,LA UNION,REGION I (ILOCOS REGION),,5th,120.481103631,16.313159058
013313000,013300000,010000000,ROSARIO,LA UNION,REGION I (ILOCOS REGION),,1st,120.45874315,16.24477211
013314000,013300000,010000000,CITY OF SAN FERNANDO (Capital),LA UNION,REGION I (ILOCOS REGION),CC,3rd,120.358158177,16.608495411
013315000,013300000,010000000,SAN GABRIEL,LA UNION,REGION I (ILOCOS REGION),,4th,120.469706896,16.684225031
013316000,013300000,010000000,SAN JUAN,LA UNION,REGION I (ILOCOS REGION),,2nd,120.371398304,16.669875494
013317000,013300000,010000000,SANTO TOMAS,LA UNION,REGION I (ILOCOS REGION),,4th,120.398375677,16.273148917
013318000,013300000,010000000,SANTOL,LA UNION,REGION I (ILOCOS REGION),,4th,120.492329058,16.750478523
013319000,013300000,010000000,SUDIPEN,LA UNION,REGION I (ILOCOS REGION),,4th,120.491517099,16.846649549
013320000,013300000,010000000,TUBAO,LA UNION,REGION I (ILOCOS REGION),,4th,120.425805659,16.343641463
015501000,015500000,010000000,AGNO,PANGASINAN,REGION I (ILOCOS REGION),,3rd,119.803837887,16.101513712
015502000,015500000,010000000,AGUILAR,PANGASINAN,REGION I (ILOCOS REGION),,3rd,120.214606321,15.837411815
015503000,015500000,010000000,CITY OF ALAMINOS,PANGASINAN,REGION I (ILOCOS REGION),CC,4th,119.977573026,16.151526526
015504000,015500000,010000000,ALCALA,PANGASINAN,REGION I (ILOCOS REGION),,3rd,120.527783103,15.83657517
015505000,015500000,010000000,ANDA,PANGASINAN,REGION I (ILOCOS REGION),,3rd,119.976950893,16.291212556
015506000,015500000,010000000,ASINGAN,PANGASINAN,REGION I (ILOCOS REGION),,2nd,120.653327983,15.995773496
015507000,015500000,010000000,BALUNGAO,PANGASINAN,REGION I (ILOCOS REGION),,4th,120.693835125,15.890048116
015508000,015500000,010000000,BANI,PANGASINAN,REGION I (ILOCOS REGION),,2nd,119.852359874,16.20921956
015509000,015500000,010000000,BASISTA,PANGASINAN,REGION I (ILOCOS REGION),,4th,120.397167486,15.866111552
015510000,015500000,010000000,BAUTISTA,PANGASINAN,REGION I (ILOCOS REGION),,4th,120.5101209,15.796790375
015511000,015500000,010000000,BAYAMBANG,PANGASINAN,REGION I (ILOCOS REGION),,1st,120.443268091,15.78871029
015512000,015500000,010000000,BINALONAN,PANGASINAN,REGION I (ILOCOS REGION),,1st,120.595256377,16.057566316
015513000,015500000,010000000,BINMALEY,PANGASINAN,REGION I (ILOCOS REGION),,1st,120.289175002,16.006086327
015514000,015500000,010000000,BOLINAO,PANGASINAN,REGION I (ILOCOS REGION),,1st,119.864026825,16.313333738
015515000,015500000,010000000,BUGALLON,PANGASINAN,REGION I (ILOCOS REGION),,2nd,120.175311953,15.922029039
015516000,015500000,010000000,BURGOS,PANGASINAN,REGION I (ILOCOS REGION),,4th,119.843431721,16.027521461
015517000,015500000,010000000,CALASIAO,PANGASINAN,REGION I (ILOCOS REGION),,1st,120.359568022,15.993454044
015518000,015500000,010000000,CITY OF DAGUPAN,PANGASINAN,REGION I (ILOCOS REGION),ICC,2nd,120.34491968,16.054135621
015519000,015500000,010000000,DASOL,PANGASINAN,REGION I (ILOCOS REGION),,3rd,119.897876873,15.946609765
015520000,015500000,010000000,INFANTA,PANGASINAN,REGION I (ILOCOS REGION),,3rd,120.008848964,15.865504894
015521000,015500000,010000000,LABRADOR,PANGASINAN,REGION I (ILOCOS REGION),,4th,120.115627685,15.997991208
015522000,015500000,010000000,LINGAYEN (Capital),PANGASINAN,REGION I (ILOCOS REGION),,1st,120.221572727,16.002778006
015523000,015500000,010000000,MABINI,PANGASINAN,REGION I (ILOCOS REGION),,3rd,119.981704611,16.013007423
015524000,015500000,010000000,MALASIQUI,PANGASINAN,REGION I (ILOCOS REGION),,1st,120.45528949,15.908588509
015525000,015500000,010000000,MANAOAG,PANGASINAN,REGION I (ILOCOS REGION),,1st,120.500618727,16.031303226
015526000,015500000,010000000,MANGALDAN,PANGASINAN,REGION I (ILOCOS REGION),,1st,120.400757297,16.061534323
015527000,015500000,010000000,MANGATAREM,PANGASINAN,REGION I (ILOCOS REGION),,1st,120.279579145,15.736145241
015528000,015500000,010000000,MAPANDAN,PANGASINAN,REGION I (ILOCOS REGION),,3rd,120.455934816,16.020202686
015529000,015500000,010000000,NATIVIDAD,PANGASINAN,REGION I (ILOCOS REGION),,4th,120.835467252,16.047595603
015530000,015500000,010000000,POZORRUBIO,PANGASINAN,REGION I (ILOCOS REGION),,1st,120.528593464,16.112995632
015531000,015500000,010000000,ROSALES,PANGASINAN,REGION I (ILOCOS REGION),,1st,120.638005667,15.868519068
015532000,015500000,010000000,CITY OF SAN CARLOS,PANGASINAN,REGION I (ILOCOS REGION),CC,3rd,120.327916061,15.907973989
015533000,015500000,010000000,SAN FABIAN,PANGASINAN,REGION I (ILOCOS REGION),,1st,120.435848116,16.145149719
015534000,015500000,010000000,SAN JACINTO,PANGASINAN,REGION I (ILOCOS REGION),,3rd,120.457866883,16.086333212
015535000,015500000,010000000,SAN MANUEL,PANGASINAN,REGION I (ILOCOS REGION),,1st,120.670664549,16.103604754
015536000,015500000,010000000,SAN NICOLAS,PANGASINAN,REGION I (ILOCOS REGION),,1st,120.772462374,16.124370062
015537000,015500000,010000000,SAN QUINTIN,PANGASINAN,REGION I (ILOCOS REGION),,3rd,120.823500721,15.984629506
015538000,015500000,010000000,SANTA BARBARA,PANGASINAN,REGION I (ILOCOS REGION),,1st,120.428155928,15.988468475
015539000,015500000,010000000,SANTA MARIA,PANGASINAN,REGION I (ILOCOS REGION),,4th,120.701347614,15.962734209
